Let me start by exploring the repository structure to understand what I'm auditing.
wasm_frontend/src/application: 18 files
   atlas.rs (17054)
61:                    crate::ANOMALY_DEBUG.store(!on, std::sync::atomic::Ordering::Relaxed);
71:                    if crate::ANOMALY_DEBUG.load(std::sync::atomic::Ordering::Relaxed) {

================================================================================
/home/dbslim/vackrooms/wasm_frontend/src/adapters/input.rs:40:        let doom = crate::DOOM_CONTROLS.load(std::sync::atomic::Ordering::Relaxed);
/home/dbslim/vackrooms/wasm_frontend/src/adapters/input.rs:103:                    f32::from_bits(crate::MOUSE_SENSITIVITY_BITS.load(Ordering::Relaxed)),
/home/dbslim/vackrooms/wasm_frontend/src/adapters/input.rs:104:                    crate::INVERT_Y.load(Ordering::Relaxed),
/home/dbslim/vackrooms/wasm_frontend/src/drivers/browser.rs:232:        f32::from_bits(crate::RENDER_SCALE_BITS.load(std::sync::atomic::Ordering::Relaxed));
/home/dbslim/vackrooms/wasm_frontend/src/drivers/browser.rs:835:                crate::ASSISTED_CONSUMPTION.load(std::sync::atomic::Ordering::Relaxed),
/home/dbslim/vackrooms/wasm_frontend/src/drivers/browser.rs:955:                let on = crate::ANOMALY_DEBUG.load(std::sync::atomic::Ordering::Relaxed);
/home/dbslim/vackrooms/wasm_frontend/src/drivers/browser/input_bindings.rs:60:                    let on = crate::ANOMALY_DEBUG.load(std::sync::atomic::Ordering::Relaxed);
/home/dbslim/vackrooms/wasm_frontend/src/drivers/browser/input_bindings.rs:61:                    crate::ANOMALY_DEBUG.store(!on, std::sync::atomic::Ordering::Relaxed);
/home/dbslim/vackrooms/wasm_frontend/src/drivers/browser/input_bindings.rs:71:                    if crate::ANOMALY_DEBUG.load(std::sync::atomic::Ordering::Relaxed) {


//! Input adapter: accumulates raw browser events (key codes, mouse deltas,
//! pointer-lock state) and translates them into one [`InputFrame`] per tick.
//!
//! The driver layer feeds this from DOM event listeners; the frame loop
//! drains it with [`InputCollector::take_frame`]. Keeping the mapping here —
//! not in the driver — means "which key means forward" is a testable rule,
//! not something buried in an event closure.

use crate::application::engine::InputFrame;
use crate::application::player::MoveIntent;

#[derive(Debug, Default)]
pub struct InputCollector {
    intent: MoveIntent,
    pending_dx: f32,
    pending_dy: f32,
    locked: bool,
    flashlight: bool,
    /// One queued flare drop, consumed by the next frame. Edge-triggered:
    /// holding G never queues a second drop until the key is released.
    flare_queued: bool,
    flare_key_held: bool,
    /// Deliberate consumption, edge-triggered exactly like the flare:
    /// R drinks one carried almond water, T eats one carried ration.
    drink_queued: bool,
    drink_key_held: bool,
    eat_queued: bool,
    eat_key_held: bool,
}

impl InputCollector {
    pub fn new() -> Self {
        Self::default()
    }

    /// Handles a keydown/keyup pair by `KeyboardEvent.code` value.
    /// Unknown codes are ignored. Both WASD and arrow keys are mapped.
    pub fn key_event(&mut self, code: &str, pressed: bool) {
        #[cfg(target_arch = "wasm32")]
        let doom = crate::DOOM_CONTROLS.load(std::sync::atomic::Ordering::Relaxed);

        #[cfg(not(target_arch = "wasm32"))]
        let doom = false;

        if pressed && code == "KeyF" {
            self.flashlight = !self.flashlight;
        }

        // Flare drop: fires once per press, only while playing (the engine
        // additionally ignores drops when the session is not locked, so a
        // G typed into the settings menu can never reach gameplay).
        if code == "KeyG" {
            if pressed && !self.flare_key_held && self.locked {
                self.flare_queued = true;
            }
            self.flare_key_held = pressed;
        }

        // Deliberate consumption: one supply per key press, only in play.
        if code == "KeyR" {
            if pressed && !self.drink_key_held && self.locked {
                self.drink_queued = true;
            }
            self.drink_key_held = pressed;
        }
        if code == "KeyT" {
            if pressed && !self.eat_key_held && self.locked {
                self.eat_queued = true;
            }
            self.eat_key_held = pressed;
        }

        if doom {
            match code {
                "KeyW" | "ArrowUp" => self.intent.forward = pressed,
                "KeyS" | "ArrowDown" => self.intent.backward = pressed,
                "KeyQ" => self.intent.left = pressed,
                "KeyE" => self.intent.right = pressed,
                "KeyA" | "ArrowLeft" => self.intent.turn_left = pressed,
                "KeyD" | "ArrowRight" => self.intent.turn_right = pressed,
                _ => {}
            }
        } else {
            match code {
                "KeyW" | "ArrowUp" => self.intent.forward = pressed,
                "KeyS" | "ArrowDown" => self.intent.backward = pressed,
                "KeyA" | "ArrowLeft" => self.intent.left = pressed,
                "KeyD" | "ArrowRight" => self.intent.right = pressed,
                "KeyQ" => self.intent.turn_left = pressed,
                "KeyE" => self.intent.turn_right = pressed,
                _ => {}
            }
        }
    }

    /// Accumulates a mouse movement (only meaningful while pointer-locked).
    pub fn mouse_delta(&mut self, dx: f32, dy: f32) {
        if self.locked {
            #[cfg(target_arch = "wasm32")]
            let (sens, invert) = {
                use std::sync::atomic::Ordering;
                (
                    f32::from_bits(crate::MOUSE_SENSITIVITY_BITS.load(Ordering::Relaxed)),
                    crate::INVERT_Y.load(Ordering::Relaxed),
                )
            };
            #[cfg(not(target_arch = "wasm32"))]
            let (sens, invert) = (1.0f32, false);

            self.pending_dx += dx * sens;
            self.pending_dy += dy * sens * if invert { -1.0 } else { 1.0 };
        }
    }

    /// Sets movement intent from an analog source (the touch joystick).
    /// `x` is strafe (-1..1, right positive), `y` is walk (-1..1, forward
    /// positive). Values inside the dead zone clear the intent, so lifting
    /// the thumb stops the player.
    pub fn set_move_axes(&mut self, x: f32, y: f32) {
        const DEAD_ZONE: f32 = 0.25;
        self.intent.forward = y > DEAD_ZONE;
        self.intent.backward = y < -DEAD_ZONE;
        self.intent.right = x > DEAD_ZONE;
        self.intent.left = x < -DEAD_ZONE;
    }

    /// Toggles the flashlight (touch button; keyboard uses KeyF).
    pub fn toggle_flashlight(&mut self) {
        self.flashlight = !self.flashlight;
    }

    /// Queues one flare drop (touch button; keyboard uses KeyG). One queued
    /// drop per frame regardless of how many events bubble in.
    pub fn queue_flare(&mut self) {
        if self.locked {
            self.flare_queued = true;
        }
    }

    /// Queues one deliberate drink (touch button; keyboard uses KeyR).
    pub fn queue_drink(&mut self) {
        if self.locked {
            self.drink_queued = true;
        }
    }

    /// Queues one deliberate meal (touch button; keyboard uses KeyT).
    pub fn queue_eat(&mut self) {
        if self.locked {
            self.eat_queued = true;
        }
    }

    /// Pointer lock engaged/released. Releasing clears held keys so the
    /// player doesn't keep walking while the overlay is up.
    pub fn set_locked(&mut self, locked: bool) {
        self.locked = locked;
        if !locked {
            self.intent = MoveIntent::default();
            self.pending_dx = 0.0;
            self.pending_dy = 0.0;
            self.flare_queued = false;
            self.drink_queued = false;
            self.eat_queued = false;
        }
    }

    pub fn is_locked(&self) -> bool {
        self.locked
    }

    /// Drains accumulated input into a frame snapshot. Mouse deltas reset;
    /// key intent persists until the matching keyup.
    pub fn take_frame(&mut self) -> InputFrame {
        let frame = InputFrame {
            intent: self.intent,
            look_dx: self.pending_dx,
            look_dy: self.pending_dy,
            locked: self.locked,
            flashlight: self.flashlight,
            drop_flare: self.flare_queued,
